英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
廉颇,貂蝉,2,阵营2 胜利,"廉颇,海诺,敖隐,暃,牛魔","貂蝉,嬴政,后羿,裴擒虎,大禹"
廉颇,貂蝉,3,阵营2 胜利,"貂蝉,沈梦溪,鲁班七号,宫本武藏,盾山","廉颇,西施,扁鹊,铠,空空儿"
廉颇,貂蝉,4,阵营1 胜利,"廉颇,不知火舞,李信,赵怀真,大乔","貂蝉,女娲,公孙离,阿轲,张飞"
廉颇,貂蝉,5,阵营1 胜利,"廉颇,海诺,元流之子(射手),橘右京,刘邦","貂蝉,女娲,艾琳,韩信,元流之子(辅助)"
廉颇,貂蝉,6,阵营2 胜利,"貂蝉,不知火舞,敖隐,大司命,刘邦","廉颇,女娲,元流之子(射手),露娜,大禹"
廉颇,貂蝉,7,阵营2 胜利,"廉颇,诸葛亮,艾琳,阿轲,刘邦","貂蝉,女娲,元流之子(射手),曹操,张飞"
廉颇,貂蝉,8,阵营1 胜利,"廉颇,武则天,元流之子(射手),曜,桑启","貂蝉,女娲,蚩奼,裴擒虎,刘邦"
廉颇,程咬金,1,阵营1 胜利,"程咬金,诸葛亮,李元芳,孙悟空,大乔","廉颇,女娲,公孙离,橘右京,少司缘"
廉颇,程咬金,2,阵营1 胜利,"程咬金,王昭君,李信,赵云,元流之子(辅助)","廉颇,弈星,公孙离,暃,赵怀真"
廉颇,程咬金,3,阵营2 胜利,"程咬金,沈梦溪,孙尚香,雅典娜,苏烈","廉颇,武则天,后羿,露娜,大禹"
廉颇,程咬金,4,阵营1 胜利,"廉颇,甄姬,黄忠,阿古朵,苏烈","程咬金,杨玉环,狄仁杰,暃,元流之子(辅助)"
廉颇,程咬金,5,阵营1 胜利,"廉颇,甄姬,元流之子(射手),云缨,苏烈","程咬金,不知火舞,艾琳,韩信,盾山"
廉颇,程咬金,6,阵营2 胜利,"程咬金,不知火舞,公孙离,裴擒虎,大乔","廉颇,貂蝉,戈娅,元流之子(刺客),墨子"
廉颇,程咬金,7,阵营2 胜利,"廉颇,女娲,孙尚香,马超,少司缘","程咬金,嫦娥,苍,裴擒虎,钟馗"
廉颇,程咬金,8,阵营1 胜利,"廉颇,海月,元流之子(射手),马超,刘邦","程咬金,甄姬,戈娅,宫本武藏,少司缘"
廉颇,程咬金,9,阵营2 胜利,"廉颇,安琪拉,鲁班七号,宫本武藏,大禹","程咬金,元流之子(法师),公孙离,赵云,张飞"
廉颇,程咬金,10,阵营2 胜利,"廉颇,沈梦溪,敖隐,镜,朵莉亚","程咬金,女娲,孙权,典韦,杨玉环"
廉颇,程咬金,11,阵营1 胜利,"廉颇,不知火舞,元流之子(射手),裴擒虎,苏烈","程咬金,安琪拉,后羿,孙悟空,刘邦"
廉颇,程咬金,12,阵营2 胜利,"廉颇,海月,虞姬,司马懿,大禹","程咬金,女娲,敖隐,裴擒虎,张飞"
廉颇,程咬金,13,阵营1 胜利,"程咬金,杨玉环,李信,李白,大禹","廉颇,甄姬,元流之子(射手),赵云,朵莉亚"
廉颇,兰陵王,1,阵营2 胜利,"兰陵王,貂蝉,孙权,铠,鲁班大师","廉颇,嫦娥,戈娅,裴擒虎,苏烈"
廉颇,兰陵王,2,阵营2 胜利,"廉颇,嫦娥,元流之子(射手),云缨,盾山","兰陵王,西施,戈娅,镜,大禹"
廉颇,兰陵王,3,阵营2 胜利,"兰陵王,嫦娥,艾琳,铠,元流之子(辅助)","廉颇,弈星,元流之子(射手),云缨,墨子"
廉颇,兰陵王,4,阵营2 胜利,"廉颇,嫦娥,公孙离,雅典娜,杨玉环","兰陵王,沈梦溪,狄仁杰,宫本武藏,盾山"
廉颇,兰陵王,5,阵营1 胜利,"兰陵王,沈梦溪,元流之子(射手),橘右京,张飞","廉颇,不知火舞,艾琳,孙悟空,墨子"
廉颇,兰陵王,6,阵营2 胜利,"兰陵王,安琪拉,后羿,孙悟空,苏烈","廉颇,杨玉环,元流之子(射手),杨戬,刘邦"
廉颇,兰陵王,7,阵营1 胜利,"兰陵王,不知火舞,司空震,铠,杨玉环","廉颇,沈梦溪,孙尚香,马超,太乙真人"
廉颇,兰陵王,8,阵营2 胜利,"廉颇,杨玉环,元流之子(射手),镜,张飞","兰陵王,不知火舞,虞姬,云缨,刘邦"
廉颇,兰陵王,9,阵营2 胜利,"兰陵王,小乔,艾琳,娜可露露,盾山","廉颇,杨玉环,蚩奼,孙悟空,朵莉亚"
廉颇,兰陵王,10,阵营1 胜利,"兰陵王,嫦娥,元流之子(射手),马超,赵怀真","廉颇,沈梦溪,蚩奼,暃,大乔"
廉颇,兰陵王,11,阵营1 胜利,"兰陵王,甄姬,元流之子(射手),镜,太乙真人","廉颇,小乔,公孙离,云缨,东皇太一"
廉颇,兰陵王,12,阵营1 胜利,"兰陵王,弈星,敖隐,哪吒,东皇太一","廉颇,大乔,虞姬,暃,张飞"
廉颇,兰陵王,13,阵营1 胜利,"廉颇,嬴政,后羿,孙悟空,少司缘","兰陵王,海月,元流之子(射手),韩信,鬼谷子"
廉颇,兰陵王,14,阵营1 胜利,"兰陵王,上官婉儿,蚩奼,李白,赵怀真","廉颇,女娲,李元芳,镜,少司缘"
廉颇,兰陵王,15,阵营2 胜利,"廉颇,诸葛亮,戈娅,暃,赵怀真","兰陵王,貂蝉,公孙离,云缨,刘邦"
廉颇,兰陵王,16,阵营2 胜利,"兰陵王,高渐离,孙权,橘右京,刘禅","廉颇,嫦娥,蚩奼,铠,少司缘"
廉颇,兰陵王,17,阵营1 胜利,"兰陵王,貂蝉,艾琳,娜可露露,盾山","廉颇,海月,蚩奼,铠,达摩"
廉颇,兰陵王,18,阵营1 胜利,"兰陵王,沈梦溪,狄仁杰,曹操,杨玉环","廉颇,海月,艾琳,韩信,盾山"
廉颇,兰陵王,19,阵营2 胜利,"廉颇,女娲,艾琳,马超,元流之子(辅助)","兰陵王,沈梦溪,元流之子(射手),橘右京,少司缘"
廉颇,花木兰,1,阵营2 胜利,"花木兰,女娲,艾琳,孙悟空,盾山","廉颇,嫦娥,元流之子(射手),裴擒虎,苏烈"
廉颇,花木兰,2,阵营2 胜利,"廉颇,嫦娥,孙权,杨戬,大禹","花木兰,姜子牙,戈娅,马超,东皇太一"
廉颇,花木兰,3,阵营1 胜利,"廉颇,大乔,元流之子(射手),暃,张飞","花木兰,女娲,孙权,诸葛亮,元流之子(坦克)"
廉颇,花木兰,4,阵营1 胜利,"廉颇,女娲,元流之子(射手),暃,苏烈","花木兰,大乔,艾琳,娜可露露,张飞"
廉颇,花木兰,5,阵营2 胜利,"廉颇,女娲,元流之子(射手),司马懿,少司缘","花木兰,高渐离,苍,云缨,苏烈"
廉颇,花木兰,6,阵营1 胜利,"花木兰,沈梦溪,李元芳,赵云,苏烈","廉颇,甄姬,艾琳,雅典娜,盾山"
廉颇,花木兰,7,阵营2 胜利,"廉颇,沈梦溪,元流之子(射手),裴擒虎,墨子","花木兰,诸葛亮,苍,百里玄策,刘邦"
廉颇,花木兰,8,阵营1 胜利,"廉颇,大乔,百里守约,诸葛亮,墨子","花木兰,甄姬,苍,李元芳,刘邦"
廉颇,花木兰,9,阵营2 胜利,"花木兰,海月,元流之子(射手),孙悟空,鲁班大师","廉颇,高渐离,狄仁杰,宫本武藏,少司缘"
廉颇,花木兰,10,阵营1 胜利,"廉颇,女娲,元流之子(射手),孙悟空,东皇太一","花木兰,不知火舞,蚩奼,赵云,太乙真人"
廉颇,花木兰,11,阵营2 胜利,"廉颇,诸葛亮,苍,镜,苏烈","花木兰,武则天,百里守约,裴擒虎,大乔"
廉颇,花木兰,12,阵营2 胜利,"廉颇,杨玉环,孙尚香,云缨,张飞","花木兰,沈梦溪,元流之子(射手),兰陵王,项羽"
廉颇,花木兰,13,阵营1 胜利,"廉颇,小乔,百里守约,铠,少司缘","花木兰,干将莫邪,元流之子(射手),百里玄策,桑启"
廉颇,花木兰,14,阵营1 胜利,"廉颇,不知火舞,元流之子(射手),镜,墨子","花木兰,小乔,虞姬,娜可露露,钟馗"
廉颇,花木兰,15,阵营2 胜利,"花木兰,嫦娥,李信,孙悟空,元流之子(坦克)","廉颇,海诺,公孙离,韩信,少司缘"
廉颇,花木兰,16,阵营1 胜利,"廉颇,安琪拉,孙尚香,镜,大禹","花木兰,女娲,敖隐,云中君,杨玉环"
廉颇,花木兰,17,阵营1 胜利,"花木兰,诸葛亮,元流之子(射手),铠,鲁班大师","廉颇,小乔,戈娅,暃,赵怀真"
廉颇,花木兰,18,阵营2 胜利,"廉颇,海诺,戈娅,司马懿,墨子","花木兰,不知火舞,元流之子(射手),裴擒虎,赵怀真"
廉颇,花木兰,19,阵营2 胜利,"廉颇,小乔,元流之子(射手),阿古朵,少司缘","花木兰,杨玉环,黄忠,裴擒虎,张飞"
廉颇,亚瑟,1,阵营1 胜利,"廉颇,女娲,元流之子(射手),阿古朵,苏烈","亚瑟,诸葛亮,狄仁杰,裴擒虎,少司缘"
廉颇,亚瑟,2,阵营2 胜利,"廉颇,女娲,元流之子(射手),云缨,少司缘","亚瑟,上官婉儿,蚩奼,露娜,刘邦"
廉颇,亚瑟,3,阵营2 胜利,"亚瑟,嫦娥,元流之子(射手),镜,刘邦","廉颇,小乔,孙尚香,橘右京,盾山"
廉颇,亚瑟,4,阵营2 胜利,"廉颇,沈梦溪,敖隐,露娜,钟馗","亚瑟,小乔,李元芳,镜,太乙真人"
廉颇,亚瑟,5,阵营1 胜利,"亚瑟,张良,戈娅,马超,刘邦","廉颇,海月,公孙离,镜,大乔"
廉颇,亚瑟,6,阵营1 胜利,"亚瑟,貂蝉,元流之子(射手),马超,鲁班大师","廉颇,姜子牙,狄仁杰,镜,大禹"
廉颇,亚瑟,7,阵营2 胜利,"亚瑟,姜子牙,戈娅,云缨,赵怀真","廉颇,杨玉环,元流之子(射手),娜可露露,太乙真人"
廉颇,亚瑟,8,阵营2 胜利,"廉颇,不知火舞,公孙离,诸葛亮,瑶","亚瑟,嫦娥,后羿,马超,杨玉环"
廉颇,亚瑟,9,阵营1 胜利,"亚瑟,海月,苍,娜可露露,元流之子(辅助)","廉颇,沈梦溪,元流之子(射手),阿古朵,少司缘"
廉颇,亚瑟,10,阵营1 胜利,"廉颇,甄姬,元流之子(射手),镜,杨玉环","亚瑟,沈梦溪,李信,暃,大乔"
廉颇,亚瑟,11,阵营2 胜利,"亚瑟,沈梦溪,百里守约,盘古,墨子","廉颇,诸葛亮,后羿,韩信,刘邦"
廉颇,亚瑟,12,阵营1 胜利,"廉颇,周瑜,元流之子(射手),暃,墨子","亚瑟,小乔,李信,孙悟空,赵怀真"
廉颇,亚瑟,13,阵营2 胜利,"亚瑟,小乔,艾琳,韩信,盾山","廉颇,嫦娥,蚩奼,云缨,苏烈"
廉颇,亚瑟,14,阵营2 胜利,"亚瑟,小乔,戈娅,百里玄策,张飞","廉颇,嫦娥,公孙离,裴擒虎,桑启"
廉颇,亚瑟,15,阵营1 胜利,"廉颇,上官婉儿,后羿,铠,鲁班大师","亚瑟,干将莫邪,虞姬,宫本武藏,大禹"
廉颇,亚瑟,16,阵营2 胜利,"亚瑟,海月,元流之子(射手),马超,刘邦","廉颇,嫦娥,后羿,百里玄策,少司缘"
廉颇,亚瑟,17,阵营2 胜利,"廉颇,貂蝉,狄仁杰,李白,苏烈","亚瑟,元流之子(法师),虞姬,阿轲,盾山"
廉颇,亚瑟,18,阵营1 胜利,"廉颇,姜子牙,蚩奼,阿古朵,大禹","亚瑟,武则天,虞姬,露娜,张飞"
廉颇,亚瑟,19,阵营1 胜利,"廉颇,大乔,艾琳,司马懿,盾山","亚瑟,嫦娥,扁鹊,镜,少司缘"
廉颇,蚩奼,1,阵营2 胜利,"廉颇,海月,虞姬,镜,少司缘","蚩奼,不知火舞,元流之子(射手),李白,亚瑟"
廉颇,蚩奼,2,阵营1 胜利,"廉颇,嫦娥,莱西奥,典韦,大禹","蚩奼,武则天,公孙离,暃,刘邦"
廉颇,蚩奼,3,阵营2 胜利,"廉颇,沈梦溪,艾琳,韩信,少司缘","蚩奼,小乔,戈娅,娜可露露,苏烈"
廉颇,蚩奼,4,阵营2 胜利,"廉颇,武则天,敖隐,百里玄策,元流之子(辅助)","蚩奼,大乔,后羿,裴擒虎,刘邦"
廉颇,蚩奼,5,阵营2 胜利,"蚩奼,周瑜,公孙离,裴擒虎,少司缘","廉颇,海诺,元流之子(射手),宫本武藏,太乙真人"
廉颇,蚩奼,6,阵营2 胜利,"廉颇,海诺,李信,杨戬,少司缘","蚩奼,张良,戈娅,裴擒虎,大禹"
廉颇,蚩奼,7,阵营2 胜利,"廉颇,嬴政,戈娅,阿古朵,刘邦","蚩奼,不知火舞,元流之子(射手),澜,太乙真人"
廉颇,蚩奼,8,阵营2 胜利,"蚩奼,诸葛亮,公孙离,李白,刘邦","廉颇,马可波罗,貂蝉,百里玄策,少司缘"
廉颇,蚩奼,9,阵营2 胜利,"蚩奼,嫦娥,后羿,典韦,太乙真人","廉颇,海月,戈娅,诸葛亮,大禹"
廉颇,蚩奼,10,阵营2 胜利,"蚩奼,安琪拉,戈娅,阿古朵,苏烈","廉颇,沈梦溪,虞姬,铠,少司缘"
廉颇,蚩奼,11,阵营2 胜利,"蚩奼,海月,公孙离,裴擒虎,墨子","廉颇,沈梦溪,孙权,暃,大禹"
廉颇,蚩奼,12,阵营1 胜利,"蚩奼,嫦娥,敖隐,镜,赵怀真","廉颇,嬴政,扁鹊,雅典娜,刘邦"
廉颇,蚩奼,13,阵营2 胜利,"蚩奼,沈梦溪,狄仁杰,杨戬,元流之子(辅助)","廉颇,不知火舞,百里守约,橘右京,太乙真人"
廉颇,蚩奼,14,阵营1 胜利,"蚩奼,杨玉环,元流之子(射手),马超,刘邦","廉颇,甄姬,戈娅,宫本武藏,少司缘"
廉颇,蚩奼,15,阵营2 胜利,"廉颇,女娲,元流之子(射手),铠,蔡文姬","蚩奼,沈梦溪,戈娅,云缨,张飞"
廉颇,蚩奼,16,阵营1 胜利,"蚩奼,沈梦溪,艾琳,云缨,少司缘","廉颇,嫦娥,戈娅,哪吒,张良"
廉颇,蚩奼,17,阵营1 胜利,"蚩奼,小乔,狄仁杰,孙悟空,元流之子(辅助)","廉颇,女娲,孙权,韩信,少司缘"
廉颇,蚩奼,18,阵营2 胜利,"蚩奼,西施,后羿,暃,少司缘","廉颇,安琪拉,元流之子(射手),裴擒虎,东皇太一"
廉颇,蚩奼,19,阵营1 胜利,"廉颇,沈梦溪,戈娅,橘右京,桑启","蚩奼,小乔,元流之子(射手),镜,太乙真人"
廉颇,杨戬,1,阵营2 胜利,"廉颇,大乔,公孙离,裴擒虎,钟馗","杨戬,沈梦溪,狄仁杰,露娜,少司缘"
廉颇,杨戬,2,阵营1 胜利,"杨戬,妲己,戈娅,露娜,钟馗","廉颇,女娲,公孙离,百里玄策,张飞"
廉颇,杨戬,3,阵营2 胜利,"廉颇,诸葛亮,公孙离,镜,张良","杨戬,嫦娥,艾琳,橘右京,盾山"
廉颇,杨戬,4,阵营2 胜利,"廉颇,杨玉环,艾琳,赵云,张飞","杨戬,女娲,蚩奼,百里玄策,少司缘"
廉颇,杨戬,5,阵营1 胜利,"廉颇,沈梦溪,戈娅,赵云,苏烈","杨戬,大乔,公孙离,橘右京,张飞"
廉颇,杨戬,6,阵营2 胜利,"杨戬,诸葛亮,李信,元流之子(刺客),少司缘","廉颇,甄姬,戈娅,百里玄策,苏烈"
廉颇,杨戬,7,阵营2 胜利,"杨戬,嫦娥,敖隐,橘右京,张飞","廉颇,王昭君,元流之子(射手),裴擒虎,张良"
廉颇,杨戬,8,阵营2 胜利,"廉颇,嫦娥,孙权,曜,少司缘","杨戬,女娲,戈娅,镜,大乔"
廉颇,杨戬,9,阵营2 胜利,"廉颇,大乔,艾琳,暃,刘邦","杨戬,武则天,元流之子(射手),钟无艳,少司缘"
廉颇,杨戬,10,阵营1 胜利,"廉颇,沈梦溪,狄仁杰,雅典娜,少司缘","杨戬,诸葛亮,蚩奼,暃,鲁班大师"
廉颇,杨戬,11,阵营2 胜利,"杨戬,貂蝉,元流之子(射手),马超,苏烈","廉颇,甄姬,李信,宫本武藏,孙膑"
廉颇,杨戬,12,阵营1 胜利,"杨戬,不知火舞,蚩奼,盘古,大禹","廉颇,沈梦溪,孙权,镜,张飞"
廉颇,杨戬,13,阵营2 胜利,"杨戬,貂蝉,元流之子(射手),百里玄策,钟馗","廉颇,沈梦溪,虞姬,韩信,桑启"
廉颇,杨戬,14,阵营1 胜利,"杨戬,女娲,狄仁杰,镜,苏烈","廉颇,嫦娥,百里守约,裴擒虎,刘邦"
廉颇,杨戬,15,阵营1 胜利,"廉颇,武则天,公孙离,镜,刘邦","杨戬,不知火舞,戈娅,马超,桑启"
廉颇,杨戬,16,阵营2 胜利,"廉颇,甄姬,虞姬,司马懿,张飞","杨戬,貂蝉,戈娅,宫本武藏,鲁班大师"
廉颇,杨戬,17,阵营1 胜利,"廉颇,沈梦溪,苍,孙悟空,少司缘","杨戬,甄姬,元流之子(射手),橘右京,墨子"
廉颇,杨戬,18,阵营2 胜利,"廉颇,沈梦溪,元流之子(射手),娜可露露,张良","杨戬,不知火舞,苍,镜,张飞"
廉颇,杨戬,19,阵营1 胜利,"杨戬,安琪拉,戈娅,裴擒虎,苏烈","廉颇,杨玉环,孙权,橘右京,张飞"
廉颇,哪吒,1,阵营2 胜利,"廉颇,不知火舞,公孙离,马超,刘邦","哪吒,大乔,元流之子(射手),露娜,少司缘"
廉颇,哪吒,2,阵营2 胜利,"哪吒,弈星,艾琳,韩信,张飞","廉颇,不知火舞,公孙离,娜可露露,太乙真人"
廉颇,哪吒,3,阵营2 胜利,"廉颇,杨玉环,元流之子(射手),裴擒虎,赵怀真","哪吒,嫦娥,百里守约,宫本武藏,盾山"
廉颇,哪吒,4,阵营2 胜利,"哪吒,上官婉儿,元流之子(射手),云缨,刘禅","廉颇,诸葛亮,蚩奼,雅典娜,鲁班大师"
廉颇,哪吒,5,阵营1 胜利,"廉颇,女娲,敖隐,孙悟空,元流之子(辅助)","哪吒,海月,公孙离,云缨,苏烈"
廉颇,哪吒,6,阵营2 胜利,"廉颇,貂蝉,戈娅,韩信,少司缘","哪吒,安琪拉,孙尚香,裴擒虎,刘邦"
廉颇,哪吒,7,阵营2 胜利,"哪吒,嫦娥,艾琳,雅典娜,盾山","廉颇,弈星,公孙离,赵云,张飞"
廉颇,哪吒,8,阵营1 胜利,"廉颇,诸葛亮,后羿,裴擒虎,张良","哪吒,嫦娥,狄仁杰,云中君,空空儿"
廉颇,哪吒,9,阵营1 胜利,"哪吒,干将莫邪,元流之子(射手),赵云,桑启","廉颇,甄姬,戈娅,盘古,刘邦"
廉颇,哪吒,10,阵营1 胜利,"哪吒,武则天,蚩奼,云中君,少司缘","廉颇,上官婉儿,元流之子(射手),娜可露露,大禹"
廉颇,哪吒,11,阵营1 胜利,"哪吒,武则天,元流之子(射手),杨戬,少司缘","廉颇,不知火舞,狄仁杰,百里玄策,钟馗"
廉颇,哪吒,12,阵营2 胜利,"哪吒,武则天,苍,百里玄策,赵怀真","廉颇,嫦娥,蚩奼,诸葛亮,少司缘"
廉颇,哪吒,13,阵营1 胜利,"廉颇,诸葛亮,戈娅,露娜,苏烈","哪吒,杨玉环,公孙离,裴擒虎,张飞"
廉颇,哪吒,14,阵营2 胜利,"廉颇,小乔,元流之子(射手),大司命,朵莉亚","哪吒,高渐离,艾琳,李元芳,苏烈"
廉颇,哪吒,15,阵营2 胜利,"哪吒,海月,蚩奼,橘右京,少司缘","廉颇,诸葛亮,虞姬,赵云,元流之子(辅助)"
廉颇,哪吒,16,阵营2 胜利,"廉颇,海月,虞姬,镜,元流之子(辅助)","哪吒,嫦娥,蚩奼,赵云,元流之子(坦克)"
廉颇,哪吒,17,阵营2 胜利,"廉颇,甄姬,元流之子(射手),云缨,少司缘","哪吒,不知火舞,蚩奼,大司命,苏烈"
廉颇,哪吒,18,阵营2 胜利,"哪吒,海诺,后羿,典韦,赵怀真","廉颇,小乔,敖隐,裴擒虎,鬼谷子"
廉颇,哪吒,19,阵营2 胜利,"哪吒,诸葛亮,元流之子(射手),镜,张飞","廉颇,杨玉环,蚩奼,司马懿,朵莉亚"
廉颇,东皇太一,1,阵营1 胜利,"廉颇,貂蝉,孙权,镜,少司缘","东皇太一,诸葛亮,艾琳,裴擒虎,张飞"
廉颇,梦奇,1,阵营2 胜利,"廉颇,海月,敖隐,阿古朵,刘邦","梦奇,沈梦溪,公孙离,马超,大乔"
廉颇,梦奇,2,阵营2 胜利,"梦奇,高渐离,敖隐,露娜,杨玉环","廉颇,貂蝉,阿古朵,典韦,苏烈"
廉颇,梦奇,3,阵营2 胜利,"梦奇,女娲,孙尚香,百里玄策,大禹","廉颇,大乔,元流之子(射手),韩信,墨子"
廉颇,梦奇,4,阵营2 胜利,"廉颇,周瑜,孙权,云缨,刘邦","梦奇,小乔,元流之子(射手),露娜,苏烈"
廉颇,梦奇,5,阵营2 胜利,"梦奇,貂蝉,苍,澜,张飞","廉颇,沈梦溪,孙权,云缨,元流之子(辅助)"
廉颇,梦奇,6,阵营2 胜利,"廉颇,诸葛亮,蒙犽,赵云,赵怀真","梦奇,沈梦溪,艾琳,孙悟空,盾山"
廉颇,梦奇,7,阵营2 胜利,"梦奇,干将莫邪,虞姬,马超,少司缘","廉颇,嫦娥,后羿,韩信,苏烈"
廉颇,梦奇,8,阵营2 胜利,"梦奇,海月,元流之子(射手),裴擒虎,苏烈","廉颇,元流之子(法师),狄仁杰,镜,大禹"
廉颇,梦奇,9,阵营2 胜利,"廉颇,沈梦溪,敖隐,裴擒虎,少司缘","梦奇,杨玉环,李信,马超,苏烈"
廉颇,梦奇,10,阵营2 胜利,"梦奇,嫦娥,敖隐,橘右京,张飞","廉颇,武则天,虞姬,镜,苏烈"
廉颇,梦奇,11,阵营2 胜利,"梦奇,诸葛亮,虞姬,孙悟空,少司缘","廉颇,沈梦溪,元流之子(射手),赵云,墨子"
廉颇,梦奇,12,阵营2 胜利,"廉颇,杨玉环,元流之子(射手),赵云,张飞","梦奇,女娲,公孙离,孙悟空,苏烈"
廉颇,梦奇,13,阵营1 胜利,"廉颇,海月,孙尚香,云缨,盾山","梦奇,不知火舞,李信,百里玄策,大禹"
廉颇,梦奇,14,阵营1 胜利,"廉颇,不知火舞,元流之子(射手),裴擒虎,少司缘","梦奇,貂蝉,苍,暃,空空儿"
廉颇,梦奇,15,阵营2 胜利,"梦奇,武则天,元流之子(射手),百里玄策,苏烈","廉颇,嫦娥,艾琳,宫本武藏,盾山"
廉颇,狂铁,1,阵营1 胜利,"狂铁,诸葛亮,元流之子(射手),阿轲,杨玉环","廉颇,嫦娥,蚩奼,刘备,太乙真人"
廉颇,狂铁,2,阵营2 胜利,"狂铁,海诺,狄仁杰,杨戬,元流之子(辅助)","廉颇,沈梦溪,元流之子(射手),娜可露露,刘邦"
廉颇,狂铁,3,阵营1 胜利,"狂铁,武则天,艾琳,裴擒虎,张飞","廉颇,诸葛亮,戈娅,阿古朵,苏烈"
廉颇,狂铁,4,阵营1 胜利,"廉颇,女娲,艾琳,典韦,刘邦","狂铁,姜子牙,元流之子(射手),百里玄策,瑶"
廉颇,狂铁,5,阵营2 胜利,"廉颇,西施,后羿,裴擒虎,大乔","狂铁,安琪拉,元流之子(射手),盘古,钟馗"
廉颇,狂铁,6,阵营2 胜利,"廉颇,貂蝉,公孙离,李元芳,少司缘","狂铁,海月,虞姬,阿古朵,大禹"
廉颇,狂铁,7,阵营2 胜利,"廉颇,海诺,敖隐,裴擒虎,墨子","狂铁,小乔,蚩奼,阿古朵,杨玉环"
廉颇,狂铁,8,阵营1 胜利,"狂铁,沈梦溪,后羿,孙悟空,元流之子(辅助)","廉颇,女娲,孙权,镜,少司缘"
廉颇,狂铁,9,阵营2 胜利,"狂铁,海诺,元流之子(射手),裴擒虎,太乙真人","廉颇,沈梦溪,戈娅,大司命,大禹"
廉颇,狂铁,10,阵营1 胜利,"廉颇,沈梦溪,狄仁杰,铠,少司缘","狂铁,甄姬,虞姬,诸葛亮,鬼谷子"
廉颇,狂铁,11,阵营1 胜利,"狂铁,甄姬,敖隐,诸葛亮,大禹","廉颇,海诺,百里守约,镜,桑启"
廉颇,狂铁,12,阵营1 胜利,"狂铁,安琪拉,元流之子(射手),司马懿,太乙真人","廉颇,小乔,狄仁杰,曜,少司缘"
廉颇,狂铁,13,阵营2 胜利,"狂铁,周瑜,虞姬,裴擒虎,少司缘","廉颇,女娲,戈娅,镜,盾山"
廉颇,狂铁,14,阵营2 胜利,"廉颇,貂蝉,李元芳,镜,刘邦","狂铁,嫦娥,蚩奼,裴擒虎,盾山"
廉颇,狂铁,15,阵营2 胜利,"狂铁,大乔,孙权,刘备,少司缘","廉颇,沈梦溪,戈娅,韩信,苏烈"
廉颇,狂铁,16,阵营1 胜利,"狂铁,女娲,戈娅,铠,鲁班大师","廉颇,干将莫邪,苍,钟无艳,大禹"
廉颇,狂铁,17,阵营2 胜利,"廉颇,女娲,狄仁杰,马超,盾山","狂铁,不知火舞,李信,诸葛亮,鲁班大师"
廉颇,狂铁,18,阵营2 胜利,"廉颇,沈梦溪,艾琳,大司命,盾山","狂铁,干将莫邪,元流之子(射手),孙悟空,少司缘"
廉颇,狂铁,19,阵营1 胜利,"狂铁,沈梦溪,公孙离,刘备,少司缘","廉颇,弈星,艾琳,马超,盾山"
廉颇,李信,1,阵营1 胜利,"廉颇,诸葛亮,司空震,孙悟空,墨子","李信,沈梦溪,戈娅,裴擒虎,东皇太一"
廉颇,李信,2,阵营2 胜利,"廉颇,武则天,蚩奼,澜,刘邦","李信,弈星,元流之子(射手),阿轲,赵怀真"
廉颇,李信,3,阵营1 胜利,"李信,小乔,戈娅,孙悟空,张飞","廉颇,甄姬,公孙离,司马懿,太乙真人"
