英雄A(阵营1),英雄B(阵营2),对局序号,单局胜负摘要,蓝方阵容(5人),红方阵容(5人)
孙尚香,虞姬,15,阵营2 胜利,"曹操,杨玉环,虞姬,元流之子(刺客),张飞","夏洛特,诸葛亮,孙尚香,宫本武藏,盾山"
孙尚香,虞姬,16,阵营2 胜利,"马超,小乔,孙尚香,孙悟空,刘邦","老夫子,大乔,虞姬,阿古朵,赵怀真"
孙尚香,虞姬,17,阵营1 胜利,"哪吒,沈梦溪,孙尚香,雅典娜,太乙真人","曹操,女娲,虞姬,露娜,空空儿"
孙尚香,虞姬,18,阵营1 胜利,"老夫子,海诺,虞姬,芈月,张飞","狂铁,西施,孙尚香,孙悟空,少司缘"
孙尚香,虞姬,19,阵营1 胜利,"赵怀真,米莱狄,虞姬,阿轲,元流之子(辅助)","项羽,嫦娥,孙尚香,暃,少司缘"
孙尚香,苍,1,阵营1 胜利,"司空震,沈梦溪,苍,大司命,太乙真人","哪吒,大乔,孙尚香,裴擒虎,张飞"
孙尚香,苍,2,阵营2 胜利,"司空震,嫦娥,孙尚香,暃,大乔","哪吒,女娲,苍,镜,少司缘"
孙尚香,苍,3,阵营2 胜利,"司空震,貂蝉,苍,裴擒虎,张飞","白起,女娲,孙尚香,韩信,少司缘"
孙尚香,苍,4,阵营1 胜利,"蒙恬,武则天,孙尚香,铠,刘邦","狂铁,司马懿,苍,雅典娜,少司缘"
孙尚香,苍,5,阵营2 胜利,"老夫子,沈梦溪,苍,赵云,张飞","狂铁,嫦娥,孙尚香,裴擒虎,杨玉环"
孙尚香,苍,6,阵营2 胜利,"亚瑟,大乔,苍,阿古朵,太乙真人","曹操,海月,孙尚香,马超,元流之子(辅助)"
孙尚香,苍,7,阵营2 胜利,"关羽,小乔,苍,露娜,苏烈","橘右京,海月,孙尚香,云缨,赵怀真"
孙尚香,苍,8,阵营1 胜利,"马超,大乔,孙尚香,赵云,少司缘","哪吒,武则天,苍,云缨,苏烈"
孙尚香,苍,9,阵营2 胜利,"马超,甄姬,苍,云缨,大禹","元流之子(坦克),安琪拉,孙尚香,宫本武藏,亚瑟"
孙尚香,苍,10,阵营1 胜利,"元歌,沈梦溪,孙尚香,雅典娜,太乙真人","曹操,诸葛亮,苍,宫本武藏,赵怀真"
孙尚香,苍,11,阵营2 胜利,"老夫子,女娲,苍,韩信,张飞","亚连,杨玉环,孙尚香,赵云,大禹"
孙尚香,苍,12,阵营1 胜利,"元歌,金蝉,苍,典韦,大禹","曹操,貂蝉,孙尚香,雅典娜,盾山"
孙尚香,苍,13,阵营1 胜利,"狂铁,大乔,苍,露娜,朵莉亚","花木兰,沈梦溪,孙尚香,云缨,少司缘"
孙尚香,苍,14,阵营1 胜利,"夏洛特,海月,孙尚香,橘右京,盾山","狂铁,干将莫邪,苍,曹操,鲁班大师"
孙尚香,苍,15,阵营2 胜利,"达摩,小乔,孙尚香,裴擒虎,大禹","花木兰,嫦娥,苍,铠,太乙真人"
孙尚香,苍,16,阵营2 胜利,"老夫子,沈梦溪,苍,澜,苏烈","蚩奼,大乔,孙尚香,裴擒虎,廉颇"
孙尚香,苍,17,阵营1 胜利,"杨戬,貂蝉,苍,云缨,刘邦","司空震,不知火舞,孙尚香,镜,大禹"
孙尚香,苍,18,阵营2 胜利,"钟无艳,沈梦溪,苍,典韦,杨玉环","吕布,小乔,孙尚香,赵云,元流之子(坦克)"
孙尚香,苍,19,阵营1 胜利,"关羽,沈梦溪,孙尚香,马超,孙膑","梦奇,诸葛亮,苍,韩信,大禹"
孙尚香,黄忠,1,阵营2 胜利,"哪吒,嫦娥,黄忠,马超,少司缘","老夫子,女娲,孙尚香,诸葛亮,张飞"
孙尚香,黄忠,2,阵营1 胜利,"元歌,安琪拉,黄忠,云缨,张飞","司空震,诸葛亮,孙尚香,赵云,墨子"
孙尚香,黄忠,3,阵营2 胜利,"白起,女娲,黄忠,曜,少司缘","影,沈梦溪,孙尚香,大司命,元流之子(坦克)"
孙尚香,黄忠,4,阵营1 胜利,"马超,沈梦溪,孙尚香,铠,盾山","老夫子,武则天,黄忠,孙悟空,大乔"
孙尚香,黄忠,5,阵营2 胜利,"元歌,姜子牙,黄忠,铠,少司缘","亚瑟,安琪拉,孙尚香,孙悟空,张良"
孙尚香,黄忠,6,阵营2 胜利,"哪吒,嫦娥,孙尚香,镜,盾山","达摩,沈梦溪,黄忠,百里玄策,苏烈"
孙尚香,黄忠,7,阵营2 胜利,"哪吒,武则天,黄忠,典韦,刘邦","大司命,诸葛亮,孙尚香,暃,太乙真人"
孙尚香,黄忠,8,阵营2 胜利,"关羽,嫦娥,黄忠,裴擒虎,太乙真人","夏洛特,大乔,孙尚香,暃,鲁班大师"
孙尚香,黄忠,9,阵营2 胜利,"蒙恬,嬴政,孙尚香,暃,刘邦","白起,上官婉儿,黄忠,曜,苏烈"
孙尚香,黄忠,10,阵营1 胜利,"狂铁,诸葛亮,孙尚香,橘右京,盾山","老夫子,不知火舞,黄忠,镜,墨子"
孙尚香,黄忠,11,阵营2 胜利,"老夫子,墨子,黄忠,典韦,大禹","司空震,海月,孙尚香,铠,盾山"
孙尚香,黄忠,12,阵营2 胜利,"蚩奼,诸葛亮,黄忠,哪吒,少司缘","老夫子,不知火舞,孙尚香,镜,太乙真人"
孙尚香,黄忠,13,阵营1 胜利,"哪吒,甄姬,黄忠,云中君,苏烈","曹操,海诺,孙尚香,大司命,张飞"
孙尚香,黄忠,14,阵营1 胜利,"关羽,高渐离,黄忠,马超,张飞","司空震,杨玉环,孙尚香,李白,牛魔"
孙尚香,黄忠,15,阵营2 胜利,"司空震,安琪拉,孙尚香,李白,盾山","狂铁,嫦娥,黄忠,橘右京,苏烈"
孙尚香,黄忠,16,阵营2 胜利,"项羽,嫦娥,黄忠,典韦,盾山","元歌,高渐离,孙尚香,刘备,少司缘"
孙尚香,黄忠,17,阵营1 胜利,"花木兰,不知火舞,黄忠,裴擒虎,大禹","司空震,女娲,孙尚香,元流之子(刺客),张飞"
孙尚香,黄忠,18,阵营2 胜利,"元歌,大乔,孙尚香,宫本武藏,墨子","影,诸葛亮,黄忠,露娜,钟馗"
孙尚香,黄忠,19,阵营2 胜利,"曹操,沈梦溪,黄忠,阿古朵,杨玉环","花木兰,貂蝉,孙尚香,元流之子(刺客),张飞"
孙尚香,百里守约,1,阵营1 胜利,"亚连,沈梦溪,百里守约,阿古朵,少司缘","蒙恬,武则天,孙尚香,百里玄策,苏烈"
孙尚香,百里守约,2,阵营1 胜利,"关羽,诸葛亮,孙尚香,暃,盾山","元歌,女娲,百里守约,马超,张飞"
孙尚香,百里守约,3,阵营1 胜利,"花木兰,杨玉环,百里守约,裴擒虎,少司缘","元歌,不知火舞,孙尚香,镜,鲁班大师"
孙尚香,百里守约,4,阵营1 胜利,"曹操,高渐离,孙尚香,盘古,少司缘","哪吒,西施,百里守约,马超,大禹"
孙尚香,百里守约,5,阵营1 胜利,"老夫子,小乔,百里守约,韩信,鲁班大师","花木兰,甄姬,孙尚香,诸葛亮,刘邦"
孙尚香,百里守约,6,阵营1 胜利,"司空震,沈梦溪,孙尚香,李白,盾山","吕布,弈星,百里守约,韩信,钟馗"
孙尚香,百里守约,7,阵营1 胜利,"狂铁,嫦娥,孙尚香,云缨,大乔","元歌,不知火舞,百里守约,司马懿,钟馗"
孙尚香,百里守约,8,阵营1 胜利,"司空震,弈星,孙尚香,云缨,张飞","曹操,海月,百里守约,铠,钟馗"
孙尚香,百里守约,9,阵营2 胜利,"狂铁,沈梦溪,孙尚香,大司命,盾山","芈月,小乔,百里守约,马超,张飞"
孙尚香,百里守约,10,阵营2 胜利,"哪吒,沈梦溪,百里守约,孙悟空,太乙真人","元歌,杨玉环,孙尚香,露娜,张良"
孙尚香,百里守约,11,阵营2 胜利,"芈月,甄姬,百里守约,裴擒虎,少司缘","司空震,女娲,孙尚香,大司命,盾山"
孙尚香,百里守约,12,阵营1 胜利,"钟无艳,沈梦溪,百里守约,李白,刘邦","影,嫦娥,孙尚香,孙悟空,元流之子(辅助)"
孙尚香,百里守约,13,阵营2 胜利,"马超,高渐离,百里守约,大司命,桑启","夏洛特,不知火舞,孙尚香,橘右京,盾山"
孙尚香,百里守约,14,阵营2 胜利,"哪吒,嫦娥,百里守约,马超,刘邦","蒙恬,西施,孙尚香,宫本武藏,太乙真人"
孙尚香,百里守约,15,阵营1 胜利,"司空震,女娲,百里守约,裴擒虎,苏烈","关羽,沈梦溪,孙尚香,杨戬,刘邦"
孙尚香,百里守约,16,阵营1 胜利,"司空震,甄姬,孙尚香,裴擒虎,少司缘","哪吒,安琪拉,百里守约,百里玄策,苏烈"
孙尚香,百里守约,17,阵营1 胜利,"狂铁,姜子牙,孙尚香,诸葛亮,少司缘","夏洛特,嫦娥,百里守约,韩信,元流之子(辅助)"
孙尚香,百里守约,18,阵营2 胜利,"曹操,沈梦溪,孙尚香,韩信,苏烈","老夫子,嫦娥,百里守约,云中君,太乙真人"
孙尚香,百里守约,19,阵营1 胜利,"蒙恬,金蝉,孙尚香,马超,大乔","蚩奼,不知火舞,百里守约,阿古朵,刘邦"
孙尚香,公孙离,1,阵营1 胜利,"花木兰,沈梦溪,公孙离,哪吒,刘禅","关羽,海月,孙尚香,李白,苏烈"
孙尚香,公孙离,2,阵营1 胜利,"影,海诺,公孙离,宫本武藏,桑启","司空震,海月,孙尚香,暃,张飞"
孙尚香,公孙离,3,阵营1 胜利,"蚩奼,海月,公孙离,娜可露露,张飞","哪吒,小乔,孙尚香,铠,盾山"
孙尚香,公孙离,4,阵营1 胜利,"哪吒,女娲,公孙离,镜,大乔","关羽,武则天,孙尚香,韩信,盾山"
孙尚香,公孙离,5,阵营1 胜利,"司空震,小乔,孙尚香,暃,刘邦","老夫子,杨玉环,公孙离,蚩奼,苏烈"
孙尚香,公孙离,6,阵营2 胜利,"蚩奼,貂蝉,孙尚香,马超,盾山","蒙恬,沈梦溪,公孙离,镜,廉颇"
孙尚香,公孙离,7,阵营2 胜利,,未集齐10人
孙尚香,公孙离,8,阵营2 胜利,"狂铁,貂蝉,公孙离,百里玄策,苏烈","司空震,女娲,孙尚香,暃,张飞"
孙尚香,公孙离,9,阵营1 胜利,"曹操,杨玉环,公孙离,典韦,赵怀真","哪吒,金蝉,孙尚香,暃,盾山"
孙尚香,公孙离,10,阵营1 胜利,"影,甄姬,公孙离,镜,大乔","狂铁,沈梦溪,孙尚香,裴擒虎,鬼谷子"
孙尚香,公孙离,11,阵营1 胜利,"蒙恬,沈梦溪,公孙离,曜,桑启","哪吒,不知火舞,孙尚香,云缨,元流之子(辅助)"
孙尚香,公孙离,12,阵营1 胜利,"狂铁,杨玉环,公孙离,阿古朵,廉颇","元歌,沈梦溪,孙尚香,曜,张飞"
孙尚香,公孙离,13,阵营1 胜利,"老夫子,杨玉环,公孙离,云缨,元流之子(辅助)","哪吒,高渐离,孙尚香,裴擒虎,苏烈"
孙尚香,公孙离,14,阵营2 胜利,"影,干将莫邪,孙尚香,曜,元流之子(辅助)","哪吒,杨玉环,公孙离,宫本武藏,东皇太一"
孙尚香,公孙离,15,阵营1 胜利,"司空震,海诺,公孙离,裴擒虎,张飞","哪吒,沈梦溪,孙尚香,云缨,大禹"
孙尚香,公孙离,16,阵营2 胜利,"哪吒,女娲,公孙离,娜可露露,苏烈","李信,嫦娥,孙尚香,韩信,大禹"
孙尚香,公孙离,17,阵营2 胜利,"司空震,杨玉环,孙尚香,宫本武藏,苏烈","影,小乔,公孙离,司马懿,太乙真人"
孙尚香,公孙离,18,阵营1 胜利,"夏洛特,海月,公孙离,镜,太乙真人","关羽,小乔,孙尚香,阿古朵,元流之子(辅助)"
孙尚香,公孙离,19,阵营1 胜利,"吕布,海诺,孙尚香,镜,张飞","花木兰,小乔,公孙离,暃,大乔"
孙尚香,李信,1,阵营1 胜利,"元歌,小乔,孙尚香,阿古朵,大禹","蚩奼,嫦娥,李信,裴擒虎,张飞"
孙尚香,李信,2,阵营1 胜利,"元歌,诸葛亮,孙尚香,韩信,鲁班大师","白起,女娲,李信,裴擒虎,少司缘"
孙尚香,李信,3,阵营1 胜利,"哪吒,女娲,孙尚香,宫本武藏,少司缘","司空震,甄姬,李信,杨戬,盾山"
孙尚香,李信,4,阵营1 胜利,"杨戬,小乔,孙尚香,诸葛亮,墨子","孙策,沈梦溪,李信,铠,张飞"
孙尚香,李信,5,阵营2 胜利,"芈月,小乔,李信,元流之子(刺客),刘邦","杨戬,干将莫邪,孙尚香,哪吒,廉颇"
孙尚香,李信,6,阵营1 胜利,"钟无艳,甄姬,孙尚香,大司命,刘邦","老夫子,西施,李信,典韦,苏烈"
孙尚香,李信,7,阵营1 胜利,"关羽,貂蝉,李信,娜可露露,瑶","达摩,诸葛亮,孙尚香,孙悟空,苏烈"
孙尚香,李信,8,阵营2 胜利,"花木兰,沈梦溪,孙尚香,镜,太乙真人","关羽,不知火舞,李信,裴擒虎,大禹"
孙尚香,李信,9,阵营2 胜利,"司空震,诸葛亮,孙尚香,马超,盾山","夏洛特,沈梦溪,李信,阿古朵,墨子"
孙尚香,李信,10,阵营1 胜利,"司空震,扁鹊,孙尚香,韩信,杨玉环","亚瑟,沈梦溪,李信,哪吒,盾山"
孙尚香,李信,11,阵营1 胜利,"花木兰,海诺,孙尚香,云缨,大禹","马超,嫦娥,李信,韩信,杨玉环"
孙尚香,李信,12,阵营2 胜利,"关羽,沈梦溪,李信,裴擒虎,杨玉环","夏侯惇,女娲,孙尚香,诸葛亮,大禹"
孙尚香,李信,13,阵营2 胜利,"哪吒,高渐离,李信,橘右京,刘邦","曹操,女娲,孙尚香,云缨,少司缘"
孙尚香,李信,14,阵营1 胜利,"曹操,貂蝉,李信,赵云,瑶","哪吒,小乔,孙尚香,马超,东皇太一"
孙尚香,李信,15,阵营2 胜利,"盘古,海月,李信,裴擒虎,廉颇","元歌,安琪拉,孙尚香,阿古朵,张飞"
孙尚香,李信,16,阵营1 胜利,"蚩奼,王昭君,孙尚香,云中君,大禹","影,诸葛亮,李信,盘古,赵怀真"
孙尚香,李信,17,阵营2 胜利,"马超,女娲,李信,裴擒虎,元流之子(辅助)","大司命,沈梦溪,孙尚香,宫本武藏,墨子"
孙尚香,李信,18,阵营2 胜利,"哪吒,不知火舞,李信,阿古朵,墨子","吕布,沈梦溪,孙尚香,暃,刘邦"
孙尚香,李信,19,阵营1 胜利,"马超,嫦娥,孙尚香,雅典娜,张飞","猪八戒,海诺,李信,梦奇,苏烈"
孙尚香,伽罗,1,阵营1 胜利,"关羽,高渐离,伽罗,阿古朵,朵莉亚","蒙恬,武则天,孙尚香,杨戬,盾山"
孙尚香,伽罗,2,阵营2 胜利,"孙悟空,小乔,孙尚香,韩信,盾山","元歌,西施,伽罗,镜,太乙真人"
孙尚香,伽罗,3,阵营2 胜利,"夏洛特,高渐离,伽罗,大司命,少司缘","哪吒,沈梦溪,孙尚香,马超,太乙真人"
孙尚香,伽罗,4,阵营2 胜利,"曹操,大乔,伽罗,云缨,张良","影,小乔,孙尚香,雅典娜,墨子"
孙尚香,伽罗,5,阵营2 胜利,"东皇太一,海诺,孙尚香,蚩奼,盾山","影,不知火舞,伽罗,韩信,苏烈"
孙尚香,伽罗,6,阵营2 胜利,"曹操,沈梦溪,孙尚香,云缨,元歌,元流之子(法师),伽罗,云中君,张飞",未集齐10人
孙尚香,伽罗,7,阵营1 胜利,"狂铁,甄姬,孙尚香,裴擒虎,盾山","哪吒,弈星,伽罗,铠,大乔"
孙尚香,伽罗,8,阵营2 胜利,"哪吒,西施,伽罗,橘右京,刘邦","芈月,海月,孙尚香,孙悟空,少司缘"
孙尚香,伽罗,9,阵营2 胜利,"兰陵王,沈梦溪,孙尚香,百里玄策,盾山","赵怀真,女娲,伽罗,阿古朵,刘邦"
孙尚香,伽罗,10,阵营1 胜利,"蒙恬,女娲,伽罗,马超,张飞","司空震,甄姬,孙尚香,露娜,刘邦"
孙尚香,伽罗,11,阵营1 胜利,"狂铁,杨玉环,伽罗,诸葛亮,苏烈","影,不知火舞,孙尚香,阿古朵,盾山"
孙尚香,伽罗,12,阵营2 胜利,"元歌,高渐离,伽罗,裴擒虎,张飞","雅典娜,海诺,孙尚香,橘右京,苏烈"
孙尚香,伽罗,13,阵营2 胜利,"哪吒,沈梦溪,孙尚香,露娜,大乔","老夫子,嫦娥,伽罗,裴擒虎,大禹"
孙尚香,伽罗,14,阵营1 胜利,"元歌,海月,孙尚香,镜,元流之子(坦克)","蒙恬,不知火舞,伽罗,赵云,大禹"
孙尚香,伽罗,15,阵营1 胜利,"蒙恬,海诺,伽罗,马超,廉颇","白起,元流之子(法师),孙尚香,镜,张飞"
孙尚香,伽罗,16,阵营1 胜利,"哪吒,安琪拉,伽罗,大司命,赵怀真","曹操,海月,孙尚香,马超,张飞"
孙尚香,伽罗,17,阵营1 胜利,"司空震,小乔,孙尚香,百里玄策,瑶","狂铁,西施,伽罗,典韦,廉颇"
孙尚香,伽罗,18,阵营2 胜利,"梦奇,西施,孙尚香,孙悟空,张飞","孙策,嫦娥,伽罗,云缨,太乙真人"
孙尚香,伽罗,19,阵营1 胜利,"白起,干将莫邪,伽罗,橘右京,盾山","曹操,甄姬,孙尚香,云缨,苏烈"
孙尚香,敖隐,1,阵营2 胜利,"孙策,弈星,敖隐,曜,元流之子(辅助)","老夫子,不知火舞,孙尚香,马超,廉颇"
孙尚香,敖隐,2,阵营2 胜利,"芈月,安琪拉,敖隐,镜,张飞","狂铁,海月,孙尚香,元流之子(刺客),大禹"
孙尚香,敖隐,3,阵营2 胜利,"哪吒,女娲,敖隐,赵云,少司缘","曹操,沈梦溪,孙尚香,镜,盾山"
孙尚香,敖隐,4,阵营2 胜利,"曹操,女娲,孙尚香,哪吒,苏烈","杨戬,上官婉儿,敖隐,孙悟空,大乔"
孙尚香,敖隐,5,阵营1 胜利,"马超,小乔,敖隐,暃,钟馗","曹操,甄姬,孙尚香,橘右京,盾山"
孙尚香,敖隐,6,阵营2 胜利,"花木兰,杨玉环,敖隐,铠,墨子","夏洛特,沈梦溪,孙尚香,李白,廉颇"
孙尚香,敖隐,7,阵营1 胜利,"马超,干将莫邪,孙尚香,孙悟空,盾山","曹操,不知火舞,敖隐,赵云,少司缘"
孙尚香,敖隐,8,阵营1 胜利,"老夫子,海诺,敖隐,百里玄策,张飞","马超,女娲,孙尚香,孙悟空,元流之子(辅助)"
孙尚香,敖隐,9,阵营1 胜利,"元歌,金蝉,孙尚香,裴擒虎,盾山","达摩,嫦娥,敖隐,云缨,刘邦"
孙尚香,敖隐,10,阵营2 胜利,"哪吒,貂蝉,孙尚香,娜可露露,太乙真人","夏洛特,不知火舞,敖隐,赵云,钟馗"
孙尚香,敖隐,11,阵营2 胜利,"影,诸葛亮,敖隐,韩信,张飞","哪吒,上官婉儿,孙尚香,铠,廉颇"
孙尚香,敖隐,12,阵营2 胜利,"夏洛特,不知火舞,敖隐,娜可露露,东皇太一","花木兰,海诺,孙尚香,赵云,廉颇"
孙尚香,敖隐,13,阵营2 胜利,"司空震,沈梦溪,敖隐,宫本武藏,太乙真人","影,女娲,孙尚香,诸葛亮,桑启"
孙尚香,敖隐,14,阵营2 胜利,"老夫子,女娲,敖隐,孙悟空,刘邦","狂铁,甄姬,孙尚香,大司命,鲁班大师"
孙尚香,敖隐,15,阵营1 胜利,"哪吒,海诺,敖隐,李白,苏烈","狂铁,诸葛亮,孙尚香,马超,盾山"
孙尚香,敖隐,16,阵营1 胜利,"司空震,海诺,敖隐,影,元流之子(辅助)","老夫子,女娲,孙尚香,马超,盾山"
孙尚香,敖隐,17,阵营1 胜利,"司空震,沈梦溪,敖隐,杨戬,大禹","狂铁,小乔,孙尚香,阿古朵,杨玉环"
孙尚香,敖隐,18,阵营1 胜利,"曹操,小乔,敖隐,芈月,朵莉亚","孙策,周瑜,孙尚香,阿古朵,鲁班大师"
孙尚香,敖隐,19,阵营1 胜利,"白起,嫦娥,孙尚香,阿古朵,刘邦","花木兰,海诺,敖隐,韩信,苏烈"
孙尚香,蒙犽,1,阵营2 胜利,"哪吒,高渐离,蒙犽,镜,太乙真人","关羽,女娲,孙尚香,李白,盾山"
孙尚香,蒙犽,2,阵营1 胜利,"狂铁,沈梦溪,孙尚香,裴擒虎,刘邦","曹操,武则天,蒙犽,杨戬,大乔"
孙尚香,蒙犽,3,阵营2 胜利,"司空震,不知火舞,蒙犽,杨戬,太乙真人","狂铁,小乔,孙尚香,钟无艳,张飞"
孙尚香,蒙犽,4,阵营1 胜利,"曹操,诸葛亮,蒙犽,哪吒,大禹","马超,西施,孙尚香,娜可露露,太乙真人"
孙尚香,蒙犽,5,阵营2 胜利,"影,武则天,孙尚香,阿古朵,刘邦","关羽,西施,蒙犽,司马懿,杨玉环"
孙尚香,蒙犽,6,阵营2 胜利,"钟无艳,甄姬,孙尚香,裴擒虎,刘邦","老夫子,张良,蒙犽,诸葛亮,钟馗"
孙尚香,蒙犽,7,阵营2 胜利,"兰陵王,干将莫邪,蒙犽,雅典娜,太乙真人","元歌,沈梦溪,孙尚香,曜,大禹"
孙尚香,蒙犽,8,阵营1 胜利,"影,嬴政,蒙犽,镜,少司缘","老夫子,沈梦溪,孙尚香,孙悟空,杨玉环"
孙尚香,蒙犽,9,阵营1 胜利,"影,甄姬,孙尚香,大司命,少司缘","哪吒,貂蝉,蒙犽,赵云,张飞"
孙尚香,蒙犽,10,阵营2 胜利,"刘邦,武则天,蒙犽,哪吒,大禹","马超,高渐离,孙尚香,露娜,张飞"
孙尚香,蒙犽,11,阵营1 胜利,"哪吒,沈梦溪,蒙犽,镜,太乙真人","花木兰,上官婉儿,孙尚香,露娜,张飞"
孙尚香,蒙犽,12,阵营2 胜利,"兰陵王,海诺,孙尚香,暃,大禹","姬小满,武则天,蒙犽,马超,苏烈"
孙尚香,蒙犽,13,阵营2 胜利,"达摩,沈梦溪,孙尚香,曜,盾山","哪吒,不知火舞,蒙犽,裴擒虎,元流之子(辅助)"
孙尚香,蒙犽,14,阵营2 胜利,"曹操,杨玉环,蒙犽,阿古朵,大乔","司空震,女娲,孙尚香,百里玄策,苏烈"
孙尚香,蒙犽,15,阵营1 胜利,"关羽,安琪拉,蒙犽,裴擒虎,刘邦","亚连,沈梦溪,孙尚香,韩信,盾山"
孙尚香,蒙犽,16,阵营2 胜利,"马超,嫦娥,孙尚香,雅典娜,大禹","老夫子,西施,蒙犽,暃,苏烈"
孙尚香,蒙犽,17,阵营2 胜利,"曹操,大乔,蒙犽,铠,少司缘","老夫子,嫦娥,孙尚香,宫本武藏,张飞"
孙尚香,蒙犽,18,阵营1 胜利,"影,杨玉环,孙尚香,诸葛亮,刘邦","花木兰,大乔,蒙犽,铠,鬼谷子"
孙尚香,蒙犽,19,阵营1 胜利,"橘右京,嫦娥,孙尚香,韩信,杨玉环","关羽,沈梦溪,蒙犽,镜,墨子"
孙尚香,阿古朵,1,阵营2 胜利,"马超,妲己,孙尚香,宫本武藏,盾山","白起,嫦娥,阿古朵,阿轲,杨玉环"
孙尚香,阿古朵,2,阵营1 胜利,"蒙恬,沈梦溪,阿古朵,曜,张飞","马超,小乔,孙尚香,典韦,鲁班大师"
孙尚香,阿古朵,3,阵营2 胜利,"狂铁,海月,阿古朵,杨戬,少司缘","司空震,甄姬,孙尚香,暃,桑启"
孙尚香,阿古朵,4,阵营2 胜利,"狂铁,貂蝉,孙尚香,孙悟空,赵怀真","蚩奼,周瑜,阿古朵,韩信,刘邦"
孙尚香,阿古朵,5,阵营2 胜利,"关羽,女娲,孙尚香,李元芳,太乙真人","花木兰,小乔,阿古朵,裴擒虎,钟馗"
孙尚香,阿古朵,6,阵营2 胜利,"曹操,海月,孙尚香,云缨,少司缘","元歌,杨玉环,阿古朵,兰陵王,蔡文姬"
孙尚香,阿古朵,7,阵营1 胜利,"老夫子,沈梦溪,阿古朵,裴擒虎,苏烈","哪吒,武则天,孙尚香,曜,空空儿"
孙尚香,阿古朵,8,阵营2 胜利,"老夫子,上官婉儿,孙尚香,韩信,墨子","影,貂蝉,阿古朵,马超,大禹"
孙尚香,阿古朵,9,阵营1 胜利,"狂铁,小乔,阿古朵,诸葛亮,太乙真人","老夫子,刘邦,孙尚香,赵云,墨子"
孙尚香,阿古朵,10,阵营1 胜利,"刘邦,大乔,阿古朵,云缨,少司缘","橘右京,诸葛亮,孙尚香,梦奇,鲁班大师"
孙尚香,阿古朵,11,阵营1 胜利,"关羽,沈梦溪,阿古朵,大司命,少司缘","老夫子,海诺,孙尚香,橘右京,瑶"
孙尚香,阿古朵,12,阵营1 胜利,"哪吒,高渐离,孙尚香,大司命,刘邦","关羽,沈梦溪,阿古朵,铠,元流之子(坦克)"
孙尚香,阿古朵,13,阵营1 胜利,"姬小满,诸葛亮,阿古朵,孙悟空,大乔","哪吒,女娲,孙尚香,曜,盾山"
孙尚香,阿古朵,14,阵营2 胜利,"花木兰,干将莫邪,孙尚香,孙悟空,盾山","夏洛特,弈星,阿古朵,云缨,太乙真人"
孙尚香,阿古朵,15,阵营1 胜利,"关羽,武则天,阿古朵,诸葛亮,少司缘","狂铁,孙尚香,姜子牙,赵云,盾山"
孙尚香,阿古朵,16,阵营2 胜利,"姬小满,西施,阿古朵,赵云,少司缘","元歌,小乔,孙尚香,杨戬,张飞"
孙尚香,阿古朵,17,阵营2 胜利,"影,女娲,孙尚香,橘右京,太乙真人","司空震,诸葛亮,阿古朵,韩信,张飞"
